ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4017	"ENSG00000090487.6"	"SPG21"	chr15	-	65266939	65267085	65268812	65268893	65262451	65262560	65273201	65273363	4017	58,89	131,191	60,44	178,140	179	197	0.0689775592796	1.0	0.328,0.339	0.271,0.257	0.07
4018	"ENSG00000090487.6"	"SPG21"	chr15	-	65262451	65262560	65266939	65267085	65257660	65257801	65268812	65268893	4018	34,312	0,1	74,126	0,0	197	197	1	1.0	1.0,0.997	1.0,1.0	-0.002
4019	"ENSG00000062650.13"	"WAPAL"	chr10	-	88220932	88221044	88227035	88227263	88220155	88220253	88230748	88230860	4019	28,12	76,16	22,25	41,67	197	197	0.822917954146	1.0	0.269,0.429	0.349,0.272	0.038
401	"ENSG00000203995.5"	"ZYG11A"	chr1	+	53343596	53343641	53346269	53346501	53343353	53343515	53347142	53347337	401	12,11	12,2	16,11	10,6	143	197	0.855901560535	1.0	0.579,0.883	0.688,0.716	0.029
4020	"ENSG00000163138.14"	"PACRGL"	chr4	+	20711305	20711396	20714410	20714545	20709425	20709493	20715054	20715162	4020	9,6	18,6	12,10	16,12	189	197	0.689236787512	1.0	0.343,0.51	0.439,0.465	-0.026
4021	"ENSG00000163138.14"	"PACRGL"	chr4	+	20711305	20711396	20714410	20714545	20706282	20706437	20715054	20715162	4021	0,5	18,3	2,2	17,13	189	197	0.636647994121	1.0	0.0,0.635	0.109,0.138	0.194
4022	"ENSG00000163138.14"	"PACRGL"	chr4	+	20709425	20709493	20711305	20711396	20706282	20706437	20714410	20714545	4022	15,37	19,18	22,18	18,13	166	189	0.982128060054	1.0	0.473,0.701	0.582,0.612	-0.01
4023	"ENSG00000163138.14"	"PACRGL"	chr4	+	20709425	20709493	20714410	20714545	20706282	20706437	20715054	20715162	4023	24,47	26,16	17,15	13,12	166	197	0.544595003133	1.0	0.523,0.777	0.608,0.597	0.047
4024	"ENSG00000163138.14"	"PACRGL"	chr4	+	20709425	20709493	20711305	20711396	20706282	20706437	20715054	20715162	4024	23,45	0,7	15,15	2,2	166	189	0.517680976182	1.0	1.0,0.88	0.895,0.895	0.045
4025	"ENSG00000116698.16"	"SMG7"	chr1	+	183515100	183515472	183518342	183518423	183514064	183514447	183518898	183519058	4025	190,131	172,151	199,154	181,138	197	179	0.446465234218	1.0	0.501,0.441	0.5,0.503	-0.031
4026	"ENSG00000116698.16"	"SMG7"	chr1	+	183516237	183516387	183518342	183518423	183515100	183515472	183518898	183519058	4026	32,16	197,183	8,9	81,121	197	179	0.263648335799	1.0	0.129,0.074	0.082,0.063	0.029
4027	"ENSG00000116698.16"	"SMG7"	chr1	+	183506279	183506350	183507514	183507575	183502810	183502967	183510118	183510238	4027	65,135	72,104	7,9	7,9	169	159	0.776435479401	1.0	0.459,0.55	0.485,0.485	0.02
4028	"ENSG00000165929.8"	"TC2N"	chr14	-	92258710	92258902	92264128	92264245	92253856	92253971	92264642	92264743	4028	27,22	14,11	22,15	21,15	197	197	0.0753382438377	1.0	0.659,0.667	0.512,0.5	0.157
402	"ENSG00000203995.5"	"ZYG11A"	chr1	+	53347142	53347337	53351504	53351566	53343596	53343641	53352627	53352725	402	17,11	26,9	17,11	19,13	197	160	0.92326108195	1.0	0.347,0.498	0.421,0.407	0.009
4030	"ENSG00000125459.10"	"MSTO1"	chr1	+	155581006	155581032	155581339	155581394	155580829	155580899	155581479	155581618	4030	20,29	7,4	20,12	7,5	124	153	0.323798079622	1.0	0.779,0.899	0.779,0.748	0.075
4032	"ENSG00000074603.14"	"DPP8"	chr15	-	65766546	65766626	65771217	65771377	65759408	65759561	65772559	65772737	4032	15,33	23,16	10,8	10,8	197	178	0.707903110114	1.0	0.371,0.651	0.475,0.475	0.036
4033	"ENSG00000074603.14"	"DPP8"	chr15	-	65746600	65746753	65748562	65748709	65744297	65744440	65756098	65756244	4033	65,38	32,20	54,32	27,18	197	197	0.88943671078	1.0	0.67,0.655	0.667,0.64	0.009
4034	"ENSG00000162408.10"	"NOL9"	chr1	-	6586755	6586889	6589053	6589215	6581406	6586063	6592027	6592139	4034	2,1	40,59	0,1	50,54	197	197	0.485719260806	1.0	0.048,0.017	0.0,0.018	0.024
4035	"ENSG00000162408.10"	"NOL9"	chr1	-	6586755	6586889	6589053	6589231	6581406	6586063	6592027	6592139	4035	4,73	7,81	15,23	25,40	197	197	0.2342164489	1.0	0.364,0.474	0.375,0.365	0.049
4036	"ENSG00000169241.13"	"SLC50A1"	chr1	+	155109303	155109427	155110036	155110198	155108774	155108852	155110454	155110574	4036	123,86	337,311	114,79	295,230	197	197	0.386853993127	1.0	0.267,0.217	0.279,0.256	-0.026
4037	"ENSG00000169241.13"	"SLC50A1"	chr1	+	155109303	155109427	155110036	155110198	155108774	155108872	155110454	155110574	4037	27,16	312,188	14,13	182,166	197	197	0.779769899952	1.0	0.08,0.078	0.071,0.073	0.007
4039	"ENSG00000230189.2"	"GS1-124K5.2"	chr7	-	65932668	65932706	65941245	65941314	65915057	65915223	65943995	65944083	4039	15,10	0,6	7,8	2,2	167	136	0.801232034184	1.0	1.0,0.576	0.74,0.765	0.036
403	"ENSG00000162980.12"	"ARL5A"	chr2	-	152668870	152668954	152670682	152670830	152663334	152663486	152671652	152671713	403	79,5	265,0	30,28	88,118	197	182	0.221345338976	1.0	0.216,1.0	0.24,0.18	0.398
4040	"ENSG00000230189.2"	"GS1-124K5.2"	chr7	-	65894870	65895004	65904121	65904289	65892935	65893027	65915057	65915223	4040	0,2	1,5	0,1	2,2	197	197	0.975231509855	1.0	0.0,0.286	0.0,0.333	-0.024
4041	"ENSG00000130733.6"	"YIPF2"	chr19	-	11034751	11034868	11036361	11036449	11034508	11034675	11038305	11038392	4041	54,62	61,83	30,21	28,20	186	197	0.28992757954	1.0	0.484,0.442	0.532,0.527	-0.067
4042	"ENSG00000130733.6"	"YIPF2"	chr19	-	11036361	11036449	11038305	11038392	11034751	11034868	11038474	11038635	4042	60,71	114,159	32,22	70,55	185	186	0.658162708245	1.0	0.346,0.31	0.315,0.287	0.027
4043	"ENSG00000130733.6"	"YIPF2"	chr19	-	11038305	11038445	11038474	11038635	11036361	11036449	11039055	11039116	4043	147,134	46,44	111,76	43,26	197	197	0.504478901468	1.0	0.762,0.753	0.721,0.745	0.025
4044	"ENSG00000130733.6"	"YIPF2"	chr19	-	11038305	11038445	11038474	11038596	11036361	11036449	11039055	11039116	4044	0,2	2,51	2,2	13,14	197	197	0.140488843052	1.0	0.0,0.038	0.133,0.125	-0.11
4045	"ENSG00000132781.13"	"MUTYH"	chr1	-	45798589	45798631	45798768	45798842	45798434	45798506	45798956	45798996	4045	44,25	53,11	23,18	28,20	172	140	0.352623729937	1.0	0.403,0.649	0.401,0.423	0.114
4046	"ENSG00000076513.12"	"ANKRD13A"	chr12	+	110458912	110459106	110461850	110461917	110456943	110457133	110463546	110463628	4046	3,2	162,223	5,2	162,128	197	165	0.304439355482	1.0	0.015,0.007	0.025,0.013	-0.008
4047	"ENSG00000076513.12"	"ANKRD13A"	chr12	+	110468449	110468563	110471601	110471762	110467282	110467440	110474065	110474133	4047	45,18	69,68	26,31	51,61	197	197	0.628162128001	1.0	0.395,0.209	0.338,0.337	-0.036
4048	"ENSG00000078674.13"	"PCM1"	chr8	+	17797550	17797667	17799155	17799344	17797199	17797370	17804694	17804872	4048	62,50	1,3	42,41	2,2	197	197	0.623454027162	1.0	0.984,0.943	0.955,0.953	0.01
4049	"ENSG00000078674.13"	"PCM1"	chr8	+	17797199	17797370	17797550	17797667	17796248	17796518	17804694	17804872	4049	38,55	21,23	27,32	9,10	197	197	0.286721344295	1.0	0.644,0.705	0.75,0.762	-0.082
404	"ENSG00000162980.12"	"ARL5A"	chr2	-	152648271	152648422	152653084	152653127	152646265	152646396	152659520	152659838	404	0,1	16,9	0,0	8,11	141	197	1	1.0	0.0,0.134	0.0,0.0	0.067
4050	"ENSG00000078674.13"	"PCM1"	chr8	+	17838099	17838264	17840741	17840798	17830091	17830196	17842955	17843128	4050	105,93	7,20	110,79	10,8	197	155	0.378035900179	1.0	0.922,0.785	0.896,0.886	-0.037
4051	"ENSG00000162385.6"	"MAGOH"	chr1	-	53694543	53694626	53699213	53699324	53692563	53692816	53701248	53701307	4051	492,102	306,270	265,318	245,273	197	181	0.372492224146	1.0	0.596,0.258	0.498,0.517	-0.081
4052	"ENSG00000164037.12"	"SLC9B1"	chr4	-	103870413	103870584	103910956	103911098	103867803	103867946	103912799	103912869	4052	0,2	2,1	1,1	0,0	197	197	0.0769661562498	1.0	0.0,0.667	1.0,1.0	-0.666
4055	"ENSG00000177830.13"	"CHID1"	chr11	-	893426	893473	899339	899371	884067	884169	902225	902330	4055	1,16	3,64	6,6	13,15	130	145	0.237600724451	1.0	0.271,0.218	0.34,0.309	-0.08
4056	"ENSG00000177830.13"	"CHID1"	chr11	-	884067	884169	893426	893519	883147	883303	899339	899401	4056	59,81	152,165	52,39	136,106	191	197	0.415525699741	1.0	0.286,0.336	0.283,0.275	0.032
4057	"ENSG00000204394.8"	"VARS"	chr6	-	31749257	31749383	31749467	31749538	31748795	31748900	31749623	31749729	4057	177,118	304,324	178,155	314,266	169	197	0.21141669702	1.0	0.404,0.298	0.398,0.404	-0.05
4059	"ENSG00000215146.4"	"RP11-313J2.1"	chr10	-	42848386	42848444	42856396	42856482	42831548	42833688	42863263	42863404	4059	20,0	2,0	18,15	1,1	184	156	1	1.0	0.894,NA	0.939,0.927	-0.039
4060	"ENSG00000215146.4"	"RP11-313J2.1"	chr10	-	42856396	42856482	42862953	42863175	42848247	42848440	42863263	42863404	4060	0,4	22,0	1,1	8,8	197	184	0.375905317492	1.0	0.0,1.0	0.105,0.105	0.395
4061	"ENSG00000127314.13"	"RAP1B"	chr12	+	69018454	69018653	69042478	69042561	69004704	69004823	69044179	69044248	4061	1,1	243,145	0,1	148,234	197	181	1	1.0	0.004,0.006	0.0,0.004	0.003
4062	"ENSG00000127314.13"	"RAP1B"	chr12	+	69018454	69018653	69034817	69034933	69004687	69004832	69042478	69042561	4062	11,1	1,2	5,5	0,0	197	197	0.0606905212313	1.0	0.917,0.333	1.0,1.0	-0.375
4063	"ENSG00000127314.13"	"RAP1B"	chr12	+	69045774	69045831	69047891	69048032	69044179	69044248	69050085	69050229	4063	534,754	582,933	633,598	835,811	155	197	0.22543904286	1.0	0.538,0.507	0.491,0.484	0.035
4064	"ENSG00000127314.13"	"RAP1B"	chr12	+	69044179	69044248	69047891	69048032	69042478	69042561	69050085	69050229	4064	199,247	592,855	114,127	388,374	167	197	0.883295902991	1.0	0.284,0.254	0.257,0.286	-0.002
4065	"ENSG00000127314.13"	"RAP1B"	chr12	+	69044179	69044248	69047904	69048032	69042478	69042561	69050085	69050229	4065	199,247	591,853	114,127	388,373	167	197	0.887375037971	1.0	0.284,0.255	0.257,0.287	-0.003
4066	"ENSG00000127314.13"	"RAP1B"	chr12	+	69047891	69048032	69050085	69050229	69045774	69045831	69050880	69050997	4066	237,378	385,555	303,274	455,410	197	197	0.838109916951	1.0	0.381,0.405	0.4,0.401	-0.008
4067	"ENSG00000127314.13"	"RAP1B"	chr12	+	69047891	69048032	69050085	69050229	69044179	69044248	69050880	69050997	4067	1,2	351,478	2,2	176,205	197	197	0.458831300778	1.0	0.003,0.004	0.011,0.01	-0.007
4068	"ENSG00000127314.13"	"RAP1B"	chr12	+	69018450	69018653	69042485	69042561	69004687	69004823	69044179	69044248	4068	1,3	156,116	0,1	107,161	197	174	0.355252100982	1.0	0.006,0.022	0.0,0.005	0.011
4069	"ENSG00000127314.13"	"RAP1B"	chr12	+	69018450	69018653	69034813	69034933	69004687	69004823	69042478	69042561	4069	12,3	1,2	6,6	0,0	197	197	1	1.0	0.923,0.6	1.0,1.0	-0.238
4070	"ENSG00000175203.11"	"DCTN2"	chr12	-	57932035	57932130	57932301	57932307	57929531	57929628	57935146	57935155	4070	3,0	2,1	3,3	6,4	104	193	0.709015581874	1.0	0.736,0.0	0.481,0.582	-0.163
4071	"ENSG00000175203.11"	"DCTN2"	chr12	-	57932035	57932130	57932265	57932307	57929531	57929628	57939810	57939879	4071	1,0	2,0	3,3	5,4	140	193	1	1.0	0.408,NA	0.453,0.508	-0.073
4073	"ENSG00000152620.8"	"NADK2"	chr5	-	36207271	36207367	36211945	36212024	36201207	36201263	36217849	36217986	4073	63,48	58,38	44,35	38,33	177	194	0.86294237089	1.0	0.543,0.581	0.559,0.538	0.014
4074	"ENSG00000172456.12"	"FGGY"	chr1	+	59787207	59787422	59805629	59805741	59762466	59762579	59811918	59812070	4074	3,13	5,24	7,4	10,7	197	197	0.764524300434	1.0	0.375,0.351	0.412,0.364	-0.025
4075	"ENSG00000110700.2"	"RPS13"	chr11	-	17097135	17097170	17098714	17098793	17096643	17096744	17098975	17099215	4075	3314,1938	0,0	2617,2258	1,1	177	133	1	1.0	1.0,1.0	0.999,0.999	0.001
4076	"ENSG00000110700.2"	"RPS13"	chr11	-	17097000	17097170	17098714	17098793	17096643	17096744	17098975	17099024	4076	3465,2906	2325,2374	3259,2313	2507,1771	177	197	0.730635657052	1.0	0.624,0.577	0.591,0.592	0.009
4077	"ENSG00000070759.12"	"TESK2"	chr1	-	45820974	45821121	45851583	45851632	45813589	45813672	45887396	45887518	4077	1,0	2,1	2,2	4,4	147	197	0.876779027813	1.0	0.401,0.0	0.401,0.401	-0.201
407	"ENSG00000131368.3"	"MRPS25"	chr3	-	15094031	15094140	15094797	15094974	15091387	15091442	15100875	15100982	407	268,407	3,3	216,248	3,2	197	197	0.678584181603	1.0	0.989,0.993	0.986,0.992	0.002
4080	"ENSG00000168259.10"	"DNAJC7"	chr17	-	40139836	40139928	40140749	40140914	40135580	40135654	40141421	40141575	4080	343,531	368,594	236,232	271,272	197	190	0.665271405575	1.0	0.473,0.463	0.456,0.451	0.014
4083	"ENSG00000270136.1"	"MINOS1-NBL1"	chr1	+	19940994	19941088	19943751	19943830	19923560	19923603	19948593	19948641	4083	13,12	16,17	9,8	17,16	192	177	0.368468732171	1.0	0.428,0.394	0.328,0.316	0.089
4084	"ENSG00000130816.10"	"DNMT1"	chr19	-	10279005	10279040	10283765	10283850	10277273	10277361	10284546	10284581	4084	255,109	459,169	177,201	270,306	183	133	0.438758337979	1.0	0.288,0.319	0.323,0.323	-0.02
4085	"ENSG00000140577.11"	"CRTC3"	chr15	+	91157684	91157720	91161114	91161200	91150609	91150710	91162972	91163022	4085	12,11	27,19	20,16	25,17	134	184	0.141510433332	1.0	0.379,0.443	0.523,0.564	-0.132
4087	"ENSG00000272679.1"	"RP11-216L13.18"	chr9	+	139722233	139722316	139722730	139722797	139720052	139720278	139722945	139722998	4087	1,1	2,0	1,1	0,0	181	165	1	1.0	0.313,1.0	1.0,1.0	-0.344
4089	"ENSG00000197701.7"	"ZNF595"	chr4	+	53582	53757	53788	53995	53178	53385	59322	59449	4089	0,0	0,12	2,1	13,9	197	197	1	1.0	NA,0.0	0.133,0.1	-0.117
408	"ENSG00000131368.3"	"MRPS25"	chr3	-	15094797	15094974	15100875	15100982	15091387	15091442	15106567	15106818	408	236,173	4,3	237,188	4,4	197	197	0.893155755543	1.0	0.983,0.983	0.983,0.979	0.002
4090	"ENSG00000236624.4"	"CCDC163P"	chr1	-	45962227	45962295	45962970	45963055	45961089	45961217	45965016	45965115	4090	3,9	10,11	4,3	9,6	183	166	0.761109576976	1.0	0.214,0.426	0.287,0.312	0.021
4091	"ENSG00000236624.4"	"CCDC163P"	chr1	-	45961089	45961217	45962227	45962295	45960580	45960838	45962970	45963055	4091	10,2	20,21	5,4	18,12	166	197	0.850322466104	1.0	0.372,0.102	0.248,0.283	-0.028
4092	"ENSG00000046651.10"	"OFD1"	chrX	+	13769367	13769487	13773269	13773361	13767545	13767652	13774696	13774886	4092	52,53	4,17	51,47	15,17	197	190	0.174683739693	1.0	0.926,0.75	0.766,0.727	0.092
4093	"ENSG00000067955.9"	"CBFB"	chr16	+	67100584	67100701	67116115	67116242	67070541	67070658	67132612	67134961	4093	35,155	32,151	75,58	62,56	197	197	0.703043727458	1.0	0.522,0.507	0.547,0.509	-0.014
4094	"ENSG00000067955.9"	"CBFB"	chr16	+	67100584	67100701	67116115	67116211	67070541	67070658	67132612	67134925	4094	35,155	22,73	75,58	43,35	197	194	0.510031968695	1.0	0.61,0.676	0.632,0.62	0.017
4096	"ENSG00000175581.9"	"MRPL48"	chr11	+	73536752	73536841	73555851	73556021	73519357	73519395	73574216	73574306	4096	94,93	2,3	105,74	3,3	187	197	0.748353759846	1.0	0.98,0.97	0.974,0.963	0.007
4097	"ENSG00000175581.9"	"MRPL48"	chr11	+	73519357	73519395	73536752	73536841	73516071	73516124	73555851	73556021	4097	220,132	262,242	188,137	235,170	136	187	0.35372629824	1.0	0.536,0.429	0.524,0.526	-0.042
4098	"ENSG00000175581.9"	"MRPL48"	chr11	+	73500379	73500535	73519357	73519395	73498950	73499037	73536752	73536841	4098	8,9	124,140	4,4	89,69	197	136	0.820382297435	1.0	0.043,0.042	0.03,0.038	0.008
4099	"ENSG00000175581.9"	"MRPL48"	chr11	+	73528867	73528992	73534057	73534115	73519357	73519395	73536752	73536841	4099	15,15	12,5	19,14	4,3	197	156	0.122814897892	1.0	0.497,0.704	0.79,0.787	-0.188
409	"ENSG00000131368.3"	"MRPS25"	chr3	-	15094886	15094974	15100875	15100982	15090718	15091442	15106567	15106767	409	236,173	5,3	237,188	5,4	197	186	0.909256754924	1.0	0.978,0.982	0.978,0.978	0.002
4100	"ENSG00000175581.9"	"MRPL48"	chr11	+	73516071	73516124	73519357	73519395	73498360	73499037	73536752	73536841	4100	221,133	94,76	181,144	96,67	151	136	0.86709869351	1.0	0.679,0.612	0.629,0.659	0.001
4101	"ENSG00000004455.12"	"AK2"	chr1	-	33486967	33487006	33487193	33487304	33480122	33480195	33490042	33490168	4101	1286,1141	357,314	1034,934	291,224	197	137	0.627799752217	1.0	0.715,0.716	0.712,0.744	-0.012
4102	"ENSG00000162594.10"	"IL23R"	chr1	+	67702395	67702485	67705861	67705964	67685256	67685413	67721519	67721610	4102	168,149	64,24	183,134	46,38	188	197	0.948076988691	1.0	0.733,0.867	0.807,0.787	0.003
4104	"ENSG00000064961.14"	"HMG20B"	chr19	+	3575499	3575658	3576258	3576305	3574367	3574584	3576550	3576623	4104	0,1	219,203	1,1	152,122	197	145	1	1.0	0.0,0.004	0.005,0.006	-0.003
4105	"ENSG00000164611.8"	"PTTG1"	chr5	+	159849346	159849410	159849715	159849900	159849213	159849243	159851243	159851337	4105	90,0	470,88	27,23	226,216	162	197	0.912263677578	1.0	0.189,0.0	0.127,0.115	-0.026
4106	"ENSG00000132635.12"	"PCED1A"	chr20	-	2816684	2816756	2818877	2819003	2815959	2816355	2819241	2819392	4106	0,4	1,40	0,1	11,11	197	170	0.665807864833	1.0	0.0,0.079	0.0,0.073	0.003
4107	"ENSG00000084453.12"	"SLCO1A2"	chr12	-	21467482	21467615	21471715	21471857	21459815	21459922	21487521	21487638	4107	2,2	9,1	4,3	6,4	197	197	0.803456596178	1.0	0.182,0.667	0.4,0.429	0.01
4108	"ENSG00000123737.8"	"EXOSC9"	chr4	+	122730988	122731071	122731121	122731254	122728694	122728777	122732737	122732826	4108	5,7	412,418	4,3	387,361	181	197	0.454554462819	1.0	0.013,0.018	0.011,0.009	0.006
4109	"ENSG00000123737.8"	"EXOSC9"	chr4	+	122730988	122731071	122731121	122731228	122728694	122728777	122732737	122732826	4109	5,7	117,152	4,3	134,114	181	197	0.423325161322	1.0	0.044,0.048	0.031,0.028	0.017
410	"ENSG00000131368.3"	"MRPS25"	chr3	-	15093984	15094140	15094797	15094974	15091387	15091442	15100875	15100982	410	268,407	3,3	74,114	1,1	197	197	0.469640586237	1.0	0.989,0.993	0.987,0.991	0.002
4110	"ENSG00000123737.8"	"EXOSC9"	chr4	+	122731121	122731254	122732737	122732826	122728694	122728777	122734388	122734535	4110	76,56	381,87	57,80	184,233	197	187	0.840583115585	1.0	0.159,0.379	0.227,0.246	0.033
4111	"ENSG00000123737.8"	"EXOSC9"	chr4	+	122732737	122732826	122734388	122734535	122731121	122731254	122735020	122735202	4111	314,116	103,155	163,229	97,139	187	197	0.812303839878	1.0	0.763,0.441	0.639,0.634	-0.035
4113	"ENSG00000185658.9"	"BRWD1"	chr21	-	40649176	40649277	40650668	40650739	40646299	40646398	40652073	40652174	4113	0,5	0,3	3,3	0,1	169	197	1	1.0	NA,0.66	1.0,0.778	-0.229
4114	"ENSG00000174718.7"	"KIAA1551"	chr12	+	32113710	32113805	32133811	32138891	32112352	32112425	32140172	32140256	4114	19,33	39,20	32,27	28,24	193	197	0.579516407185	1.0	0.332,0.627	0.538,0.535	-0.057
411	"ENSG00000135336.10"	"ORC3"	chr6	+	88304259	88304331	88311501	88311599	88304070	88304125	88313101	88313246	411	4,3	9,267	4,4	66,74	170	196	0.834686947995	1.0	0.339,0.013	0.065,0.059	0.114
4126	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79179610	79179691	79183330	79183356	79178482	79178569	79183825	79183914	4126	582,886	80,144	381,418	68,86	179	124	0.110394072269	1.0	0.834,0.81	0.795,0.771	0.039
4127	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79179610	79179691	79186399	79186572	79178482	79178569	79187161	79187246	4127	582,884	278,320	35,33	11,16	179	197	0.879959710211	1.0	0.697,0.752	0.778,0.694	-0.012
4128	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12769241	12769324	12772073	12772190	12769037	12769158	12774130	12774276	4128	64,9	74,7	28,26	29,32	197	181	0.876328792693	1.0	0.443,0.542	0.47,0.427	0.044
412	"ENSG00000109674.3"	"NEIL3"	chr4	+	178262629	178262796	178272533	178272703	178260936	178261011	178274461	178274882	412	11,3	39,12	5,9	11,17	197	197	0.198475708713	1.0	0.22,0.2	0.313,0.346	-0.119
4130	"ENSG00000158402.14"	"CDC25C"	chr5	-	137661503	137661593	137661709	137661743	137654907	137655063	137664172	137664218	4130	85,75	86,85	65,47	80,53	132	188	0.602174092192	1.0	0.585,0.557	0.536,0.558	0.024
4131	"ENSG00000158402.14"	"CDC25C"	chr5	-	137654907	137655063	137661503	137661593	137627658	137627805	137664172	137664218	4131	7,1	158,216	3,2	133,103	188	197	0.919521043582	1.0	0.044,0.005	0.023,0.02	0.003
4132	"ENSG00000158402.14"	"CDC25C"	chr5	-	137654907	137655063	137661503	137661593	137627658	137627805	137661709	137661743	4132	70,99	152,212	56,39	129,100	188	197	0.554125231207	1.0	0.325,0.329	0.313,0.29	0.026
4134	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185582927	185583057	185587070	185587218	185580493	185580591	185593326	185593614	4134	0,12	0,20	7,10	10,15	197	197	1	1.0	NA,0.375	0.412,0.4	-0.031
4139	"ENSG00000181019.8"	"NQO1"	chr16	-	69746930	69747032	69748866	69748980	69743303	69745184	69752025	69752156	4139	89,91	220,198	68,54	179,139	197	197	0.512012721727	1.0	0.288,0.315	0.275,0.28	0.024
413	"ENSG00000109674.3"	"NEIL3"	chr4	+	178260847	178261011	178262629	178262796	178257261	178257475	178272533	178272703	413	1,0	27,24	0,0	13,13	197	197	1	1.0	0.036,0.0	0.0,0.0	0.018
4142	"ENSG00000129315.5"	"CCNT1"	chr12	-	49089541	49089612	49091920	49091966	49082246	49088219	49093560	49093623	4142	39,65	43,72	23,35	35,41	144	169	0.483338528606	1.0	0.516,0.514	0.435,0.5	0.047
4143	"ENSG00000129315.5"	"CCNT1"	chr12	-	49094795	49094856	49099604	49099679	49082246	49088219	49108225	49108307	4143	7,8	1,1	3,2	0,0	173	159	1	1.0	0.865,0.88	1.0,1.0	-0.127
4145	"ENSG00000131507.9"	"NDFIP1"	chr5	+	141520127	141520194	141524135	141524241	141517298	141517423	141531295	141534005	4145	63,365	59,338	135,119	125,116	165	197	0.890195067588	1.0	0.56,0.563	0.563,0.551	0.005
4146	"ENSG00000088992.13"	"TESC"	chr12	-	117486823	117486963	117494610	117494691	117484581	117484643	117513075	117513145	4146	45,0	31,0	25,25	23,27	179	197	1	1.0	0.615,NA	0.545,0.505	0.09
4147	"ENSG00000166575.12"	"TMEM135"	chr11	+	86802403	86802437	86868382	86868448	86782564	86782657	86947679	86947726	4147	55,58	41,19	46,31	37,26	132	164	0.134835443136	1.0	0.625,0.791	0.607,0.597	0.106
4148	"ENSG00000166575.12"	"TMEM135"	chr11	+	86782564	86782657	86802403	86802437	86749048	86749228	86868382	86868448	4148	1,1	3,16	1,1	7,6	191	132	0.76119211563	1.0	0.187,0.041	0.09,0.103	0.018
4149	"ENSG00000166575.12"	"TMEM135"	chr11	+	86778735	86778863	86782564	86782657	86748885	86749228	86802403	86802437	4149	81,94	54,53	72,59	43,30	197	191	0.669849408535	1.0	0.593,0.632	0.619,0.656	-0.025
414	"ENSG00000109674.3"	"NEIL3"	chr4	+	178260936	178261011	178262629	178262796	178257261	178257475	178272533	178272703	414	38,19	30,28	21,20	15,15	173	197	0.33588703972	1.0	0.591,0.436	0.615,0.603	-0.096
